1572781432.4786048,5,4.1,4.51,11:43AM,lestream,2688,testatbas.mp4,0.0018601190476190475
1572782086.7045906,6,4.7,5.170000000000001,11:54AM,lestream,2251,testfchjm.mp4,0.0026654820079964462
1572783633.2073016,4,2.3,2.53,12:20PM,lestream,2336,testjltka.mp4,0.0017123287671232876
1572784757.3592064,5,4.1,4.51,12:39PM,lestream,2342,testkcmjx.mp4,0.002134927412467976
1572796103.5449,19,5.3,5.83,03:48PM,lestream,3012,testsfezi.mp4,0.0063081009296148734
